Resturent_Name,Food_Type,Points of Review,Reviews_link,Comments_link
6393. Mawlana Turkish,Turkish$$ - $$$,9 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740057-Reviews-Mawlana_Turkish-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3926792-r245742375-Sangeetha_Restaurant-Sharjah_Emirate_of_Sharjah.html
6394. Red Pepper Restaurant,,12 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920306-Reviews-Red_Pepper_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920761-r440161897-The_Academy_Restaurant_Cafe-Dubai_Emirate_of_Dubai.html
6395. Foodball Cafeteria,"Mediterranean, EgyptianMenu",1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d21397747-Reviews-Foodball_Cafeteria-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920761-r592036811-The_Academy_Restaurant_Cafe-Dubai_Emirate_of_Dubai.html
"Sponsored
Zouzou Turkish & Lebanese Restaurant | Dubai Hills Mall","Lebanese, MediterraneanMenu",17 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d25247629-Reviews-Zouzou_Turkish_Lebanese_Restaurant_Dubai_Hills_Mall-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740057-r431915696-Mawlana_Turkish-Dubai_Emirate_of_Dubai.html
6396. Al Makan,"Lebanese, International",3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918305-Reviews-Al_Makan-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740057-r349211931-Mawlana_Turkish-Dubai_Emirate_of_Dubai.html
6397. Camelo,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740211-Reviews-Camelo-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920306-r867728243-Red_Pepper_Restaurant-Dubai_Emirate_of_Dubai.html
6398. Pizzetta,"Italian, Pizza$$ - $$$",1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d21238988-Reviews-Pizzetta-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920306-r653964464-Red_Pepper_Restaurant-Dubai_Emirate_of_Dubai.html
6399. Cafe Italia Expresa,"Italian, Pizza$$ - $$$",8 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740156-Reviews-Cafe_Italia_Expresa-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d21397747-r777400260-Foodball_Cafeteria-Dubai_Emirate_of_Dubai.html
6400. Reginald&barnes: Sandwiches & Cafe,$$ - $$$,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d20935313-Reviews-Reginald_barnes_Sandwiches_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d25247629-r889942937-Zouzou_Turkish_Lebanese_Restaurant_Dubai_Hills_Mall-Dubai_Emirate_of_Dubai.html
"Sponsored
Miracolo Restaurant And Bar","Italian, BarMenu",31 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d24963410-Reviews-Miracolo_Restaurant_And_Bar-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d25247629-r889082337-Zouzou_Turkish_Lebanese_Restaurant_Dubai_Hills_Mall-Dubai_Emirate_of_Dubai.html
6401. Bodega Streetfood,"Filipino, Seafood",1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d18922282-Reviews-Bodega_Streetfood-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3918305-r224608161-Al_Makan-Dubai_Emirate_of_Dubai.html
6402. Shamsudin Mohd Ali Ibrahimi Restaurant,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920477-Reviews-Shamsudin_Mohd_Ali_Ibrahimi_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3918305-r161157195-Al_Makan-Dubai_Emirate_of_Dubai.html
6403. Le Petit Poucet,,4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3919684-Reviews-Le_Petit_Poucet-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740211-r582451691-Camelo-Dubai_Emirate_of_Dubai.html
6404. Subway,$,7 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920658-Reviews-Subway-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740211-r582117876-Camelo-Dubai_Emirate_of_Dubai.html
6405. Royal,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740470-Reviews-Royal-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d21238988-r777216752-Pizzetta-Dubai_Emirate_of_Dubai.html
"Sponsored
Clap Restaurant Dubai","Japanese, Sushi$$$$Menu",208 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d22838842-Reviews-Clap_Restaurant_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740156-r548976003-Cafe_Italia_Expresa-Dubai_Emirate_of_Dubai.html
6406. Meenatshi Chettinadu Restaurant,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3919893-Reviews-Meenatshi_Chettinadu_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740156-r477904322-Cafe_Italia_Expresa-Dubai_Emirate_of_Dubai.html
6407. Bonna Annee,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8781625-Reviews-Bonna_Annee-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d20935313-r755326602-Reginald_barnes_Sandwiches_Cafe-Dubai_Emirate_of_Dubai.html
6408. Peshawar Restaurant,$,4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3926014-Reviews-Peshawar_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d24963410-r874272358-Miracolo_Restaurant_And_Bar-Dubai_Emirate_of_Dubai.html
6409. Subway,,4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920627-Reviews-Subway-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d24963410-r873665902-Miracolo_Restaurant_And_Bar-Dubai_Emirate_of_Dubai.html
6410. Mithaas Restaurant,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3925887-Reviews-Mithaas_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d18922282-r777008844-Bodega_Streetfood-Dubai_Emirate_of_Dubai.html
"Sponsored
Gazebo Restaurant","Asian, Indian$$ - $$$Menu",82 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3919269-Reviews-Gazebo_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920477-r677094734-Shamsudin_Mohd_Ali_Ibrahimi_Restaurant-Dubai_Emirate_of_Dubai.html
6411. shawermaty gourmet,Middle Eastern,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d6276419-Reviews-Shawermaty_gourmet-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920477-r157146269-Shamsudin_Mohd_Ali_Ibrahimi_Restaurant-Dubai_Emirate_of_Dubai.html
6412. Mumbai Adda Cafeteria,"Indian, Fast Food$Menu",1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d19644095-Reviews-Mumbai_Adda_Cafeteria-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919684-r562072555-Le_Petit_Poucet-Dubai_Emirate_of_Dubai.html
6413. Yamal Al Sham Al Jadeed Restaurant,Chinese,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3921066-Reviews-Yamal_Al_Sham_Al_Jadeed_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919684-r328169227-Le_Petit_Poucet-Dubai_Emirate_of_Dubai.html
6414. Habak Al Sham Restaurant,"Italian, Lebanese",3 point,https://www.tripadvisor.com/Restaurant_Review-g298060-d25248650-Reviews-Habak_Al_Sham_Restaurant-Ajman_Emirate_of_Ajman.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920658-r484048407-Subway-Dubai_Emirate_of_Dubai.html
6415. Cafe Bloom,Cafe,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d8741300-Reviews-Cafe_Bloom-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920658-r329922383-Subway-Dubai_Emirate_of_Dubai.html
"Sponsored
China King",Chinese,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d21338392-Reviews-UncleDeek-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740470-r776678423-Royal-Dubai_Emirate_of_Dubai.html
6416. UncleDeek,"American, Fast Food$",2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8479191-Reviews-Stephane_Glacier_Paris-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d22838842-r882872336-Clap_Restaurant_Dubai-Dubai_Emirate_of_Dubai.html
6417. Stephane Glacier Paris,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d14978740-Reviews-Amorino-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d22838842-r831062116-Clap_Restaurant_Dubai-Dubai_Emirate_of_Dubai.html
6418. Amorino,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740447-Reviews-Leilas_Stand-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919893-r776700413-Meenatshi_Chettinadu_Restaurant-Dubai_Emirate_of_Dubai.html
6419. Leilas Stand,Fast Food,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23192857-Reviews-Freddy_s_Restro_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8781625-r631304798-Bonna_Annee-Dubai_Emirate_of_Dubai.html
6420. Freddy? Restro Cafe,"Indian, International$$ - $$$Menu",12 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d21326437-Reviews-Jaffer_Bhais_Al_Barsha_The_Biryani_King_of_Mumbai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8781625-r465978185-Bonna_Annee-Dubai_Emirate_of_Dubai.html
"Sponsored
Jaffer Bhais Al Barsha-The Biryani King of Mumbai","Chinese, Indian$$ - $$$Menu",None,None,https://www.tripadvisor.com/ShowUserReviews-g295424-d3926014-r399202088-Peshawar_Restaurant-Dubai_Emirate_of_Dubai.html
"Sponsored
Zouzou Restaurant","Lebanese, Turkish$$ - $$$Menu",99 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23198381-Reviews-Zouzou_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23198381-r880603206-Zouzou_Restaurant-Dubai_Emirate_of_Dubai.html
6421. Asiana Restaurant,,2 point,https://www.tripadvisor.com/Restaurant_Review-g298060-d3917737-Reviews-Asiana_Restaurant-Ajman_Emirate_of_Ajman.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23198381-r877888215-Zouzou_Restaurant-Dubai_Emirate_of_Dubai.html
6422. Barca Brewhouse,"Bar, Pizza$$ - $$$",2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d12337992-Reviews-Barca_Brewhouse-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298060-d3917737-r653788143-Asiana_Restaurant-Ajman_Emirate_of_Ajman.html
6423. Victory Games and Cafe,"Cafe, Fast Food$$ - $$$",4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d12266377-Reviews-Victory_Games_and_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298060-d3917737-r188153823-Asiana_Restaurant-Ajman_Emirate_of_Ajman.html
6424. Al Safeer Restaurant,,2 point,https://www.tripadvisor.com/Restaurant_Review-g298064-d3926629-Reviews-Al_Safeer_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12337992-r538202540-Barca_Brewhouse-Dubai_Emirate_of_Dubai.html
6425. Bab Al Yemen Mandi,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d12051290-Reviews-Bab_Al_Yemen_Mandi-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12337992-r502008873-Barca_Brewhouse-Dubai_Emirate_of_Dubai.html
"Sponsored
Jaffer Bhai's Restaurant Al Garhoud - Jumeirah Creekside Hotel Al Garhoud",Indian,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740519-Reviews-Ravi_Darbar_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12266377-r553334122-Victory_Games_and_Cafe-Dubai_Emirate_of_Dubai.html
6426. Ravi Darbar Restaurant,,6 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3925945-Reviews-New_Midnight_Restaurant_and_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12266377-r480400230-Victory_Games_and_Cafe-Dubai_Emirate_of_Dubai.html
6427. New Midnight Restaurant and Cafe,,1 review,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921536-Reviews-Al_Alam_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3926629-r619029845-Al_Safeer_Restaurant-Sharjah_Emirate_of_Sharjah.html
6428. Al Alam Restaurant,,7 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23899553-Reviews-Cafe_Beirut-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3926629-r267589383-Al_Safeer_Restaurant-Sharjah_Emirate_of_Sharjah.html
6429. Cafe Beirut,"Lebanese, Mediterranean",1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d21298147-Reviews-Bidaya_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12051290-r453044061-Bab_Al_Yemen_Mandi-Dubai_Emirate_of_Dubai.html
6430. Bidaya Cafe,Cafe$$ - $$$,463 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d7117241-Reviews-Rhodes_W1-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d12051290-r550865969-Bab_Al_Yemen_Mandi-Dubai_Emirate_of_Dubai.html
"Sponsored
Rhodes W1","European, British$$$$Menu",5 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8739432-Reviews-Dfc_Cafeteria-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740519-r863168081-Ravi_Darbar_Restaurant-Dubai_Emirate_of_Dubai.html
6431. Dfc Cafeteria,$,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d21303094-Reviews-Ard_Najd_Mandi-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740519-r428063825-Ravi_Darbar_Restaurant-Dubai_Emirate_of_Dubai.html
6432. Ard Najd Mandi,"Chinese, Diner",3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740774-Reviews-Sara-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3925945-r410098237-New_Midnight_Restaurant_and_Cafe-Dubai_Emirate_of_Dubai.html
6433. Sara,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920892-Reviews-The_Orchestra_Restaurant_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3925945-r260243463-New_Midnight_Restaurant_and_Cafe-Dubai_Emirate_of_Dubai.html
6434. The Orchestra Restaurant & Cafe,,2 point,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921847-Reviews-Dubai_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3921536-r772476602-Al_Alam_Restaurant-Sharjah_Emirate_of_Sharjah.html
6435. Dubai Restaurant,,160 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d10397710-Reviews-Billionaire_Dubai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23899553-r881508962-Cafe_Beirut-Dubai_Emirate_of_Dubai.html
"Sponsored
Billionaire Dubai","Italian, Japanese$$$$Menu",4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3919828-Reviews-Maxim_s-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23899553-r872864718-Cafe_Beirut-Dubai_Emirate_of_Dubai.html
6436. Maxim's,$$ - $$$,6 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3737971-Reviews-Sweet_Brasil-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d21298147-r772089783-Bidaya_Cafe-Dubai_Emirate_of_Dubai.html
6437. Sweet Brasil,"Brazilian, South American",1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918234-Reviews-Al_Awtar-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d7117241-r875064179-Rhodes_W1-Dubai_Emirate_of_Dubai.html
6438. Al Awtar,,5 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d19839795-Reviews-Absolute_Barbecues-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d7117241-r813177992-Rhodes_W1-Dubai_Emirate_of_Dubai.html
6439. Absolute Barbecues,,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d3920284-Reviews-Rai-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8739432-r543290516-Dfc_Cafeteria-Dubai_Emirate_of_Dubai.html
6440. Rai,,313 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d21248629-Reviews-Kimura_ya_Authentic_Japanese_Restaurant_1st_Branch_Business_Bay-Dubai_Emirate_of.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8739432-r461460573-Dfc_Cafeteria-Dubai_Emirate_of_Dubai.html
"Sponsored
Kimura-ya Authentic Japanese Restaurant - 1st Branch Business Bay","Japanese, Sushi$$ - $$$Menu",4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3921081-Reviews-Yummy_Indian_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d21303094-r771655694-Ard_Najd_Mandi-Dubai_Emirate_of_Dubai.html
6441. Yummy Indian Restaurant,Indian$$ - $$$,4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8739560-Reviews-Kayal_Star-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740774-r345710204-Sara-Dubai_Emirate_of_Dubai.html
6442. Kayal Star,,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3925271-Reviews-Casablanca_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d8740774-r587125726-Sara-Dubai_Emirate_of_Dubai.html
6443. Casablanca Restaurant,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3921083-Reviews-Zabeel_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920892-r205844551-The_Orchestra_Restaurant_Cafe-Dubai_Emirate_of_Dubai.html
6444. Zabeel Restaurant,,2 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740467-Reviews-Fusion_Cafe-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3920892-r202771320-The_Orchestra_Restaurant_Cafe-Dubai_Emirate_of_Dubai.html
6445. Fusion Cafe,,241 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d13371897-Reviews-Masti-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3921847-r724782335-Dubai_Restaurant-Sharjah_Emirate_of_Sharjah.html
"Sponsored
Masti","Indian, International$$$$Menu",6 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d8740623-Reviews-Mashawi-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g298064-d3921847-r354731217-Dubai_Restaurant-Sharjah_Emirate_of_Sharjah.html
6446. Mashawi,"Lebanese, Mediterranean",4 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d3918206-Reviews-Afghan_Kabul_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d10397710-r875012521-Billionaire_Dubai-Dubai_Emirate_of_Dubai.html
6447. Afghan Kabul Restaurant,Middle Eastern$$ - $$$,3 point,https://www.tripadvisor.com/Restaurant_Review-g298064-d3921635-Reviews-Al_Murjan_Restaurant-Sharjah_Emirate_of_Sharjah.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d10397710-r820843120-Billionaire_Dubai-Dubai_Emirate_of_Dubai.html
6448. Al Murjan Restaurant,$$ - $$$,1 review,https://www.tripadvisor.com/Restaurant_Review-g295424-d8741211-Reviews-Just_Falafel-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919828-r308655765-Maxim_s-Dubai_Emirate_of_Dubai.html
6449. Just Falafel,Fast Food,3 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d19948415-Reviews-Umami-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3919828-r300515897-Maxim_s-Dubai_Emirate_of_Dubai.html
6450. Umami,"Japanese, AsianMenu",43 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d25251944-Reviews-Zou_Zou_Turkish_Lebanese_Restaurant-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d3737971-r235187525-Sweet_Brasil-Dubai_Emirate_of_Dubai.html
"Sponsored
Zou Zou Turkish & Lebanese Restaurant","Lebanese, MediterraneanMenu",None,None,https://www.tripadvisor.com/ShowUserReviews-g295424-d3737971-r227596552-Sweet_Brasil-Dubai_Emirate_of_Dubai.html
"Sponsored
Punjab Pure Veg By Amritsr","Italian, ChineseMenu",14 point,https://www.tripadvisor.com/Restaurant_Review-g295424-d23869545-Reviews-Punjab_Pure_Veg_By_Amritsr-Dubai_Emirate_of_Dubai.html#REVIEWS,https://www.tripadvisor.com/ShowUserReviews-g295424-d23869545-r828515078-Punjab_Pure_Veg_By_Amritsr-Dubai_Emirate_of_Dubai.html
